TRACK,STRATA
130,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_vm_1_fdc_cw)+auf(cwh_vm_1_fdc_cw)+oper(Operable)+ct(Y)+aux(774)+hasnatcurve(N)
132,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_cw)+auf(cwh_dm_x_fdc_cw)+oper(Operable)+ct(Y)+aux(257)+hasnatcurve(Y):R
133,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_cw)+auf(cwh_dm_x_fdc_cw)+oper(Operable)+ct(Y)+aux(257)+hasnatcurve(Y)
134,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_fdc_cw)+auf(cwh_dm_x_fdc_cw)+oper(Operable)+ct(Y)+aux(257)+hasnatcurve(Y)
136,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_dm_x_fdc_cw)+auf(cwh_dm_x_fdc_cw)+oper(Operable)+ct(Y)+aux(257)+hasnatcurve(Y)
135,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_dm_x_fdc_cw)+auf(cwh_dm_x_fdc_cw)+oper(Operable)+ct(Y)+aux(257)+hasnatcurve(Y)
137,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_cw)+auf(cwh_vm_1_fdc_cw)+oper(Operable)+ct(Y)+aux(123)+hasnatcurve(N):R
138,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_cw)+auf(cwh_vm_1_fdc_cw)+oper(Operable)+ct(Y)+aux(123)+hasnatcurve(N)
139,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_fdc_cw)+auf(cwh_vm_1_fdc_cw)+oper(Operable)+ct(Y)+aux(123)+hasnatcurve(N)
141,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_vm_1_fdc_cw)+auf(cwh_vm_1_fdc_cw)+oper(Operable)+ct(Y)+aux(123)+hasnatcurve(N)
140,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_vm_1_fdc_cw)+auf(cwh_vm_1_fdc_cw)+oper(Operable)+ct(Y)+aux(123)+hasnatcurve(N)
142,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_fdc_cw)+auf(cwh_vm_2_fdc_cw)+oper(Operable)+ct(N)+aux(173)+hasnatcurve(Y):R
143,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_fdc_cw)+auf(cwh_vm_2_fdc_cw)+oper(Operable)+ct(N)+aux(173)+hasnatcurve(Y)
144,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_fdc_cw)+auf(cwh_vm_2_fdc_cw)+oper(Operable)+ct(N)+aux(173)+hasnatcurve(Y)
145,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(271)+hasnatcurve(Y):R
146,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(271)+hasnatcurve(Y)
147,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(271)+hasnatcurve(Y)
149,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(271)+hasnatcurve(Y)
148,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(271)+hasnatcurve(Y)
150,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_x)+auf(cwh_dm_x_fdc_x)+oper(Operable)+ct(Y)+aux(38)+hasnatcurve(N):R
151,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_x)+auf(cwh_dm_x_fdc_x)+oper(Operable)+ct(Y)+aux(38)+hasnatcurve(N)
152,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_fdc_x)+auf(cwh_dm_x_fdc_x)+oper(Operable)+ct(Y)+aux(38)+hasnatcurve(N)
154,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_dm_x_fdc_x)+auf(cwh_dm_x_fdc_x)+oper(Operable)+ct(Y)+aux(38)+hasnatcurve(N)
153,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_dm_x_fdc_x)+auf(cwh_dm_x_fdc_x)+oper(Operable)+ct(Y)+aux(38)+hasnatcurve(N)
155,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(130)+hasnatcurve(N):R
156,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(130)+hasnatcurve(N)
157,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(130)+hasnatcurve(N)
159,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(130)+hasnatcurve(N)
158,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(130)+hasnatcurve(N)
160,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(131)+hasnatcurve(N):R
161,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(131)+hasnatcurve(N)
162,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(131)+hasnatcurve(N)
164,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(131)+hasnatcurve(N)
163,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(131)+hasnatcurve(N)
165,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(244)+hasnatcurve(N):R
166,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(244)+hasnatcurve(N)
167,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(244)+hasnatcurve(N)
169,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(244)+hasnatcurve(N)
168,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_vm_1_fdc_x)+auf(cwh_vm_1_fdc_x)+oper(Operable)+ct(Y)+aux(244)+hasnatcurve(N)
170,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_hw)+auf(cwh_vm_1_fdc_hw)+oper(Operable)+ct(Y)+aux(169)+hasnatcurve(Y):R
171,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_fdc_hw)+auf(cwh_vm_1_fdc_hw)+oper(Operable)+ct(Y)+aux(169)+hasnatcurve(Y)
172,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_fdc_hw)+auf(cwh_vm_1_fdc_hw)+oper(Operable)+ct(Y)+aux(169)+hasnatcurve(Y)
174,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_vm_1_fdc_hw)+auf(cwh_vm_1_fdc_hw)+oper(Operable)+ct(Y)+aux(169)+hasnatcurve(Y)
173,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_vm_1_fdc_hw)+auf(cwh_vm_1_fdc_hw)+oper(Operable)+ct(Y)+aux(169)+hasnatcurve(Y)
175,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(188)+hasnatcurve(Y):R
176,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(188)+hasnatcurve(Y)
177,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(188)+hasnatcurve(Y)
179,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(188)+hasnatcurve(Y)
178,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(188)+hasnatcurve(Y)
180,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(192)+hasnatcurve(Y):R
181,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(192)+hasnatcurve(Y)
182,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(192)+hasnatcurve(Y)
184,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(192)+hasnatcurve(Y)
183,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(192)+hasnatcurve(Y)
185,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_dm_x_hw_cw)+auf(cwh_dm_x_hw_cw)+oper(Reserve)+ct(N)+aux(523)+hasnatcurve(Y)
186,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(667)+hasnatcurve(Y):R
187,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(667)+hasnatcurve(Y)
188,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(667)+hasnatcurve(Y)
189,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Low Operability)+ct(N)+aux(761)+hasnatcurve(Y):R
190,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Low Operability)+ct(N)+aux(761)+hasnatcurve(Y)
191,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Low Operability)+ct(N)+aux(761)+hasnatcurve(Y)
192,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Reserve)+ct(N)+aux(501)+hasnatcurve(Y)
193,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(138)+hasnatcurve(Y):R
194,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(138)+hasnatcurve(Y)
195,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(138)+hasnatcurve(Y)
196,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(698)+hasnatcurve(Y):R
197,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(698)+hasnatcurve(Y)
198,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(698)+hasnatcurve(Y)
199,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(N)+aux(568)+hasnatcurve(Y):R
200,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(N)+aux(568)+hasnatcurve(Y)
201,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(N)+aux(568)+hasnatcurve(Y)
202,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Reserve)+ct(N)+aux(1044)+hasnatcurve(Y)
203,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Low Operability)+ct(N)+aux(648)+hasnatcurve(Y):R
204,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Low Operability)+ct(N)+aux(648)+hasnatcurve(Y)
205,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Low Operability)+ct(N)+aux(648)+hasnatcurve(Y)
206,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(511)+hasnatcurve(Y):R
207,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(511)+hasnatcurve(Y)
208,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(511)+hasnatcurve(Y)
209,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(687)+hasnatcurve(Y):R
210,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(687)+hasnatcurve(Y)
211,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(687)+hasnatcurve(Y)
212,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(146)+hasnatcurve(Y):R
213,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(146)+hasnatcurve(Y)
214,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(146)+hasnatcurve(Y)
216,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(146)+hasnatcurve(Y)
215,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(146)+hasnatcurve(Y)
217,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Reserve)+ct(N)+aux(373)+hasnatcurve(Y)
218,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Reserve)+ct(N)+aux(907)+hasnatcurve(Y)
219,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Riparian)+ct(N)+aux(693)+hasnatcurve(Y)
220,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Reserve)+ct(N)+aux(422)+hasnatcurve(Y)
221,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Riparian)+ct(N)+aux(662)+hasnatcurve(Y)
222,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(509)+hasnatcurve(Y):R
223,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(509)+hasnatcurve(Y)
224,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(509)+hasnatcurve(Y)
225,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(N)+aux(724)+hasnatcurve(Y):R
226,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(N)+aux(724)+hasnatcurve(Y)
227,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(N)+aux(724)+hasnatcurve(Y)
228,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Reserve)+ct(N)+aux(414)+hasnatcurve(Y)
229,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Low Operability)+ct(N)+aux(647)+hasnatcurve(Y):R
230,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Low Operability)+ct(N)+aux(647)+hasnatcurve(Y)
231,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Low Operability)+ct(N)+aux(647)+hasnatcurve(Y)
232,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Reserve)+ct(N)+aux(420)+hasnatcurve(Y)
233,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(740)+hasnatcurve(Y):R
234,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(740)+hasnatcurve(Y)
235,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(740)+hasnatcurve(Y)
236,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Reserve)+ct(N)+aux(903)+hasnatcurve(Y)
237,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Low Operability)+ct(N)+aux(467)+hasnatcurve(Y):R
238,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Low Operability)+ct(N)+aux(467)+hasnatcurve(Y)
239,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Low Operability)+ct(N)+aux(467)+hasnatcurve(Y)
240,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(510)+hasnatcurve(Y):R
241,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(510)+hasnatcurve(Y)
242,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(N)+aux(510)+hasnatcurve(Y)
243,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Low Operability)+ct(N)+aux(551)+hasnatcurve(Y):R
244,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Low Operability)+ct(N)+aux(551)+hasnatcurve(Y)
245,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Low Operability)+ct(N)+aux(551)+hasnatcurve(Y)
246,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(N)+aux(595)+hasnatcurve(Y):R
247,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(N)+aux(595)+hasnatcurve(Y)
248,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(N)+aux(595)+hasnatcurve(Y)
249,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(N)+aux(679)+hasnatcurve(Y):R
250,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(N)+aux(679)+hasnatcurve(Y)
251,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(N)+aux(679)+hasnatcurve(Y)
252,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Reserve)+ct(N)+aux(689)+hasnatcurve(Y)
253,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Reserve)+ct(N)+aux(405)+hasnatcurve(Y)
254,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Reserve)+ct(N)+aux(426)+hasnatcurve(Y)
255,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(578)+hasnatcurve(Y):R
256,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(578)+hasnatcurve(Y)
257,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(578)+hasnatcurve(Y)
259,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(thn_cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(578)+hasnatcurve(Y)
258,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(thn_cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(578)+hasnatcurve(Y)
260,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(N)+aux(459)+hasnatcurve(Y):R
261,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(N)+aux(459)+hasnatcurve(Y)
